cluster	ORF	gene_name
transcription	YBR034C	HMT1
transcription and mRNA processing	YBR034C	HMT1
transcription and mRNA processing_GO_15_3_all	YBR034C	HMT1
transcription and mRNA processing_GO_30_2_all	YBR034C	HMT1
transcription from RNA polymerase II promoter	YBR034C	HMT1
transcription_GO_30_4_all	YBR034C	HMT1
whole_library	YBR034C	HMT1
whole_library_30_3_all	YBR034C	HMT1
endomembrane system	YBR036C	CSG2
endomembrane system_GO_15_3_mut	YBR036C	CSG2
sig_Gsp1_GI	YBR036C	CSG2
sig_Gsp1_GI_15_3_mut	YBR036C	CSG2
sig_Gsp1_GI_30_1_mut	YBR036C	CSG2
whole_library	YBR036C	CSG2
endomembrane system	YBR041W	FAT1
lipids_GO_15_2_all	YBR041W	FAT1
whole_library	YBR041W	FAT1
budding	YBR057C	MUM2
budding_GO_15_1_all	YBR057C	MUM2
budding_GO_30_1_mut	YBR057C	MUM2
cell cycle	YBR057C	MUM2
cell cycle_GO_15_3_all	YBR057C	MUM2
cell cycle_GO_30_3_mut	YBR057C	MUM2
organelle fission	YBR057C	MUM2
organelle fission_GO_30_1_mut	YBR057C	MUM2
RNA modification_GO_15_1_mut	YBR057C	MUM2
transcription and mRNA processing	YBR057C	MUM2
whole_library	YBR057C	MUM2
whole_library_30_3_all	YBR057C	MUM2
proteolysis involved in cellular protein catabolic process	YBR058C	UBP14
proteolysis involved in cellular protein catabolic process_GO_15_1_all	YBR058C	UBP14
whole_library	YBR058C	UBP14
whole_library_30_3_all	YBR058C	UBP14
cytoplasmic translation	YBR061C	TRM7
ribosomes and translation	YBR061C	TRM7
ribosomes and translation_GO_30_1_all	YBR061C	TRM7
RNA modification_GO_15_1_mut	YBR061C	TRM7
transcription and mRNA processing	YBR061C	TRM7
transcription and mRNA processing_GO_30_1_all	YBR061C	TRM7
transcription and mRNA processing_GO_30_2_mut	YBR061C	TRM7
whole_library	YBR061C	TRM7
mRNA processing	YBR065C	ECM2
RNA processing	YBR065C	ECM2
RNA processing_GO_15_1_all	YBR065C	ECM2
transcription and mRNA processing	YBR065C	ECM2
whole_library	YBR065C	ECM2
endomembrane system	YBR069C	TAT1
whole_library	YBR069C	TAT1
whole_library_30_5_all	YBR069C	TAT1
budding	YBR073W	RDH54
cell cycle	YBR073W	RDH54
cell cycle_GO_15_5_all	YBR073W	RDH54
cell cycle_GO_30_2_all	YBR073W	RDH54
cellular response to DNA damage stimulus	YBR073W	RDH54
chromatin	YBR073W	RDH54
chromosome segregation	YBR073W	RDH54
chromosome segregation_GO_15_1_all	YBR073W	RDH54
chromosome segregation_GO_30_1_all	YBR073W	RDH54
cytoskeleton and microtubules	YBR073W	RDH54
cytoskeleton and microtubules_GO_30_3_all	YBR073W	RDH54
DNA recombination	YBR073W	RDH54
DNA recombination_GO_15_3_all	YBR073W	RDH54
DNA recombination_GO_30_1_all	YBR073W	RDH54
DNA repair	YBR073W	RDH54
DNA repair_GO_15_1_all	YBR073W	RDH54
organelle fission	YBR073W	RDH54
whole_library	YBR073W	RDH54
whole_library	YBR076W	ECM8
endomembrane system	YBR078W	ECM33
endomembrane system_GO_30_3_all	YBR078W	ECM33
whole_library	YBR078W	ECM33
protein modification by small protein conjugation or removal	YBR082C	UBC4
proteolysis involved in cellular protein catabolic process	YBR082C	UBC4
proteolysis involved in cellular protein catabolic process_GO_15_1_all	YBR082C	UBC4
response to heat	YBR082C	UBC4
response to heat_GO_30_1_all	YBR082C	UBC4
whole_library	YBR082C	UBC4
transcription	YBR083W	TEC1
transcription and mRNA processing	YBR083W	TEC1
transcription and mRNA processing_GO_30_1_all	YBR083W	TEC1
transcription from RNA polymerase II promoter	YBR083W	TEC1
transcription from RNA polymerase II promoter_GO_15_4_all	YBR083W	TEC1
transcription from RNA polymerase II promoter_GO_30_1_all	YBR083W	TEC1
transcription_GO_15_2_all	YBR083W	TEC1
transcription_GO_30_4_all	YBR083W	TEC1
whole_library	YBR083W	TEC1
whole_library	YBR093C	PHO5
sig_Gsp1_GI	YBR094W	PBY1
sig_Gsp1_GI_30_1_all	YBR094W	PBY1
whole_library	YBR094W	PBY1
whole_library_30_3_all	YBR094W	PBY1
chromatin	YBR095C	RXT2
chromatin organization	YBR095C	RXT2
chromatin_GO_30_2_all	YBR095C	RXT2
chromosome	YBR095C	RXT2
chromosome_GO_30_2_all	YBR095C	RXT2
sig_Gsp1_GI	YBR095C	RXT2
sig_Gsp1_GI_15_7_mut	YBR095C	RXT2
sig_Gsp1_GI_30_1_all	YBR095C	RXT2
sig_Gsp1_GI_30_5_mut	YBR095C	RXT2
transcription	YBR095C	RXT2
transcription and mRNA processing	YBR095C	RXT2
transcription from RNA polymerase II promoter	YBR095C	RXT2
whole_library	YBR095C	RXT2
whole_library_30_1_all	YBR095C	RXT2
budding	YBR098W	MMS4
cell cycle	YBR098W	MMS4
cell cycle_GO_15_5_all	YBR098W	MMS4
cell cycle_GO_30_2_all	YBR098W	MMS4
cellular response to DNA damage stimulus	YBR098W	MMS4
chromatin	YBR098W	MMS4
chromosome segregation	YBR098W	MMS4
chromosome segregation_GO_30_1_all	YBR098W	MMS4
cytoskeleton and microtubules	YBR098W	MMS4
cytoskeleton and microtubules_GO_15_3_all	YBR098W	MMS4
cytoskeleton and microtubules_GO_30_3_all	YBR098W	MMS4
DNA recombination	YBR098W	MMS4
DNA recombination_GO_30_1_all	YBR098W	MMS4
DNA repair	YBR098W	MMS4
organelle fission	YBR098W	MMS4
regulation of cell cycle	YBR098W	MMS4
whole_library	YBR098W	MMS4
whole_library_30_3_all	YBR098W	MMS4
budding	YBR103W	SIF2
cell cycle	YBR103W	SIF2
chromatin	YBR103W	SIF2
chromatin organization	YBR103W	SIF2
chromatin organization_GO_15_1_mut	YBR103W	SIF2
chromatin organization_GO_30_1_mut	YBR103W	SIF2
chromatin_GO_30_2_all	YBR103W	SIF2
chromosome	YBR103W	SIF2
chromosome_GO_30_1_mut	YBR103W	SIF2
chromosome_GO_30_2_all	YBR103W	SIF2
histone modification	YBR103W	SIF2
histone modification_GO_15_1_all	YBR103W	SIF2
histone modification_GO_15_1_mut	YBR103W	SIF2
histone modification_GO_30_1_all	YBR103W	SIF2
organelle fission	YBR103W	SIF2
regulation of cell cycle	YBR103W	SIF2
regulation of cell cycle_GO_30_1_mut	YBR103W	SIF2
regulation of organelle organization_GO_15_1_all	YBR103W	SIF2
sig_Gsp1_GI	YBR103W	SIF2
sig_Gsp1_GI_30_2_all	YBR103W	SIF2
sig_Gsp1_GI_30_2_mut	YBR103W	SIF2
whole_library	YBR103W	SIF2
whole_library_30_1_all	YBR103W	SIF2
endomembrane system	YBR106W	PHO88
whole_library	YBR106W	PHO88
budding	YBR107C	IML3
cell cycle	YBR107C	IML3
cell cycle_GO_30_2_all	YBR107C	IML3
chromatin	YBR107C	IML3
chromatin_GO_15_1_all	YBR107C	IML3
chromosome	YBR107C	IML3
chromosome segregation	YBR107C	IML3
chromosome segregation_GO_15_1_mut	YBR107C	IML3
chromosome segregation_GO_30_1_all	YBR107C	IML3
chromosome segregation_GO_30_1_mut	YBR107C	IML3
chromosome_GO_30_1_mut	YBR107C	IML3
cytoskeleton and microtubules	YBR107C	IML3
mitotic cell cycle	YBR107C	IML3
mitotic cell cycle_GO_15_2_all	YBR107C	IML3
mitotic cell cycle_GO_30_1_mut	YBR107C	IML3
organelle fission	YBR107C	IML3
sig_Gsp1_GI	YBR107C	IML3
sig_Gsp1_GI_15_1_all	YBR107C	IML3
sig_Gsp1_GI_15_6_mut	YBR107C	IML3
sig_Gsp1_GI_30_2_mut	YBR107C	IML3
sig_Gsp1_GI_30_3_all	YBR107C	IML3
whole_library	YBR107C	IML3
whole_library_15_3_all	YBR107C	IML3
whole_library_30_9_all	YBR107C	IML3
cytoskeleton and microtubules	YBR108W	AIM3
cytoskeleton and microtubules_GO_15_2_mut	YBR108W	AIM3
cytoskeleton organization	YBR108W	AIM3
cytoskeleton organization_GO_15_1_mut	YBR108W	AIM3
cytoskeleton organization_GO_30_1_mut	YBR108W	AIM3
whole_library	YBR108W	AIM3
cellular response to DNA damage stimulus	YBR114W	RAD16
cellular response to DNA damage stimulus_GO_15_3_mut	YBR114W	RAD16
cellular response to DNA damage stimulus_GO_30_1_mut	YBR114W	RAD16
DNA repair	YBR114W	RAD16
DNA repair_GO_30_1_mut	YBR114W	RAD16
protein modification by small protein conjugation or removal	YBR114W	RAD16
protein modification by small protein conjugation or removal_GO_15_1_mut	YBR114W	RAD16
protein modification by small protein conjugation or removal_GO_30_1_mut	YBR114W	RAD16
proteolysis involved in cellular protein catabolic process	YBR114W	RAD16
proteolysis involved in cellular protein catabolic process_GO_15_2_mut	YBR114W	RAD16
whole_library	YBR114W	RAD16
mRNA processing	YBR119W	MUD1
RNA processing	YBR119W	MUD1
RNA processing_GO_15_1_all	YBR119W	MUD1
transcription and mRNA processing	YBR119W	MUD1
whole_library	YBR119W	MUD1
whole_library	YBR125C	PTC4
response to heat	YBR126C	TPS1
response to heat_GO_30_1_all	YBR126C	TPS1
sig_Gsp1_GI	YBR126C	TPS1
sig_Gsp1_GI_15_3_all	YBR126C	TPS1
sig_Gsp1_GI_30_2_all	YBR126C	TPS1
sig_Gsp1_GI_30_3_mut	YBR126C	TPS1
whole_library	YBR126C	TPS1
endomembrane system	YBR131W	CCZ1
endomembrane system_GO_30_3_all	YBR131W	CCZ1
lipid binding_GO_15_2_all	YBR131W	CCZ1
lipids_GO_15_2_all	YBR131W	CCZ1
protein targeting	YBR131W	CCZ1
protein targeting_GO_30_1_all	YBR131W	CCZ1
whole_library	YBR131W	CCZ1
endomembrane system	YBR132C	AGP2
endomembrane system_GO_30_3_all	YBR132C	AGP2
whole_library	YBR132C	AGP2
whole_library	YBR141C	BMT2
whole_library	YBR150C	TBS1
cell cycle	YBR156C	SLI15
chromatin	YBR156C	SLI15
chromosome segregation	YBR156C	SLI15
cytoskeleton and microtubules	YBR156C	SLI15
regulation of cell cycle	YBR156C	SLI15
whole_library	YBR156C	SLI15
endomembrane system	YBR159W	IFA38
whole_library	YBR159W	IFA38
whole_library	YBR162C	TOS1
whole_library_30_12_mut	YBR162C	TOS1
endomembrane system	YBR162W-A	YSY6
whole_library	YBR162W-A	YSY6
endomembrane system	YBR164C	ARL1
protein targeting	YBR164C	ARL1
protein targeting_GO_30_1_all	YBR164C	ARL1
protein targeting_GO_30_1_mut	YBR164C	ARL1
sig_Gsp1_GI	YBR164C	ARL1
sig_Gsp1_GI_30_2_mut	YBR164C	ARL1
whole_library	YBR164C	ARL1
whole_library	YBR168W	PEX32
whole_library_30_5_all	YBR168W	PEX32
endomembrane system	YBR171W	SEC66
protein targeting	YBR171W	SEC66
protein targeting_GO_15_2_mut	YBR171W	SEC66
protein targeting_GO_30_1_all	YBR171W	SEC66
protein targeting_GO_30_1_mut	YBR171W	SEC66
sig_Gsp1_GI	YBR171W	SEC66
sig_Gsp1_GI_15_9_mut	YBR171W	SEC66
sig_Gsp1_GI_30_1_mut	YBR171W	SEC66
whole_library	YBR171W	SEC66
budding	YBR175W	SWD3
budding_GO_15_1_all	YBR175W	SWD3
cell cycle	YBR175W	SWD3
chromatin	YBR175W	SWD3
chromatin organization	YBR175W	SWD3
chromatin_GO_30_2_all	YBR175W	SWD3
histone modification	YBR175W	SWD3
histone modification_GO_30_1_all	YBR175W	SWD3
organelle fission	YBR175W	SWD3
regulation of cell cycle	YBR175W	SWD3
regulation of cell cycle_GO_30_1_all	YBR175W	SWD3
regulation of organelle organization_GO_15_1_all	YBR175W	SWD3
telomere organization	YBR175W	SWD3
telomere organization_GO_15_1_mut	YBR175W	SWD3
whole_library	YBR175W	SWD3
cytoplasmic translation	YBR181C	RPS6B
cytoplasmic translation_GO_15_1_all	YBR181C	RPS6B
ribosomal small subunit biogenesis	YBR181C	RPS6B
ribosomal small subunit biogenesis_GO_15_1_all	YBR181C	RPS6B
ribosome	YBR181C	RPS6B
ribosomes and translation	YBR181C	RPS6B
ribosomes and translation_GO_30_1_all	YBR181C	RPS6B
sig_Gsp1_GI	YBR181C	RPS6B
sig_Gsp1_GI_15_5_all	YBR181C	RPS6B
sig_Gsp1_GI_30_3_mut	YBR181C	RPS6B
sig_Gsp1_GI_30_4_all	YBR181C	RPS6B
structural constituent of ribosome	YBR181C	RPS6B
transcription and mRNA processing	YBR181C	RPS6B
transcription and mRNA processing_GO_15_7_all	YBR181C	RPS6B
whole_library	YBR181C	RPS6B
whole_library_30_1_all	YBR181C	RPS6B
budding	YBR186W	PCH2
cell cycle	YBR186W	PCH2
cell cycle_GO_15_3_all	YBR186W	PCH2
DNA recombination	YBR186W	PCH2
DNA recombination_GO_15_1_mut	YBR186W	PCH2
DNA recombination_GO_30_1_all	YBR186W	PCH2
DNA recombination_GO_30_1_mut	YBR186W	PCH2
organelle fission	YBR186W	PCH2
organelle fission_GO_15_3_mut	YBR186W	PCH2
organelle fission_GO_30_1_mut	YBR186W	PCH2
regulation of cell cycle	YBR186W	PCH2
regulation of cell cycle_GO_15_2_mut	YBR186W	PCH2
regulation of cell cycle_GO_30_1_mut	YBR186W	PCH2
whole_library	YBR186W	PCH2
whole_library	YBR194W	AIM4
whole_library_30_1_all	YBR194W	AIM4
chromatin	YBR195C	MSI1
chromatin organization	YBR195C	MSI1
whole_library	YBR195C	MSI1
budding	YBR200W	BEM1
budding_GO_30_1_mut	YBR200W	BEM1
whole_library	YBR200W	BEM1
endomembrane system	YBR201W	DER1
proteolysis involved in cellular protein catabolic process	YBR201W	DER1
whole_library	YBR201W	DER1
ribosomes and translation	YBR212W	NGR1
transcription and mRNA processing	YBR212W	NGR1
transcription and mRNA processing_GO_30_2_all	YBR212W	NGR1
whole_library	YBR212W	NGR1
cell cycle	YBR215W	HPC2
cell cycle_GO_15_5_all	YBR215W	HPC2
cell cycle_GO_30_2_all	YBR215W	HPC2
chromatin	YBR215W	HPC2
chromatin organization	YBR215W	HPC2
chromatin organization_GO_30_1_mut	YBR215W	HPC2
chromatin_GO_15_5_all	YBR215W	HPC2
chromatin_GO_15_7_mut	YBR215W	HPC2
chromatin_GO_30_2_all	YBR215W	HPC2
chromatin_GO_30_3_mut	YBR215W	HPC2
DNA-templated transcription, elongation	YBR215W	HPC2
DNA-templated transcription, elongation_GO_15_1_all	YBR215W	HPC2
DNA-templated transcription, elongation_GO_15_1_mut	YBR215W	HPC2
mitotic cell cycle	YBR215W	HPC2
transcription	YBR215W	HPC2
transcription and mRNA processing	YBR215W	HPC2
transcription and mRNA processing_GO_30_2_mut	YBR215W	HPC2
transcription from RNA polymerase II promoter	YBR215W	HPC2
transcription from RNA polymerase II promoter_GO_30_1_all	YBR215W	HPC2
whole_library	YBR215W	HPC2
whole_library	YBR221C	PDB1
whole_library_30_5_all	YBR221C	PDB1
cellular response to DNA damage stimulus	YBR223C	TDP1
cellular response to DNA damage stimulus_GO_30_1_mut	YBR223C	TDP1
DNA repair	YBR223C	TDP1
DNA repair_GO_30_1_mut	YBR223C	TDP1
whole_library	YBR223C	TDP1
chromosome	YBR228W	SLX1
chromosome_GO_30_2_all	YBR228W	SLX1
whole_library	YBR228W	SLX1
whole_library_30_9_all	YBR228W	SLX1
endomembrane system	YBR229C	ROT2
whole_library	YBR229C	ROT2
chromatin	YBR231C	SWC5
chromatin organization	YBR231C	SWC5
chromatin organization_GO_15_1_mut	YBR231C	SWC5
chromatin organization_GO_30_1_mut	YBR231C	SWC5
chromosome	YBR231C	SWC5
chromosome_GO_30_1_mut	YBR231C	SWC5
sig_Gsp1_GI	YBR231C	SWC5
sig_Gsp1_GI_15_3_mut	YBR231C	SWC5
sig_Gsp1_GI_30_1_mut	YBR231C	SWC5
sig_Gsp1_GI_30_2_all	YBR231C	SWC5
whole_library	YBR231C	SWC5
transcription and mRNA processing	YBR238C	YBR238C
whole_library	YBR238C	YBR238C
cell cycle	YBR245C	ISW1
cell cycle_GO_15_5_all	YBR245C	ISW1
cell cycle_GO_30_2_all	YBR245C	ISW1
chromatin	YBR245C	ISW1
chromatin organization	YBR245C	ISW1
chromosome	YBR245C	ISW1
chromosome segregation	YBR245C	ISW1
chromosome segregation_GO_15_1_all	YBR245C	ISW1
chromosome segregation_GO_30_1_all	YBR245C	ISW1
chromosome segregation_GO_30_1_mut	YBR245C	ISW1
cytoskeleton and microtubules	YBR245C	ISW1
cytoskeleton and microtubules_GO_30_3_all	YBR245C	ISW1
DNA-templated transcription, elongation	YBR245C	ISW1
DNA-templated transcription, elongation_GO_15_1_all	YBR245C	ISW1
transcription	YBR245C	ISW1
transcription and mRNA processing	YBR245C	ISW1
transcription from RNA polymerase II promoter	YBR245C	ISW1
transcription from RNA polymerase II promoter_GO_30_1_all	YBR245C	ISW1
transcription from RNA polymerase II promoter_GO_30_1_mut	YBR245C	ISW1
whole_library	YBR245C	ISW1
whole_library	YBR255W	MTC4
budding	YBR260C	RGD1
cytoskeleton and microtubules	YBR260C	RGD1
cytoskeleton and microtubules_GO_15_2_mut	YBR260C	RGD1
whole_library	YBR260C	RGD1
whole_library	YBR269C	SDH8
whole_library	YBR270C	BIT2
whole_library_15_13_all	YBR270C	BIT2
whole_library_30_1_all	YBR270C	BIT2
cellular response to DNA damage stimulus	YBR272C	HSM3
DNA repair	YBR272C	HSM3
DNA repair_GO_15_1_all	YBR272C	HSM3
whole_library	YBR272C	HSM3
whole_library_15_13_all	YBR272C	HSM3
whole_library_30_1_all	YBR272C	HSM3
budding	YBR273C	UBX7
endomembrane system	YBR273C	UBX7
proteolysis involved in cellular protein catabolic process	YBR273C	UBX7
proteolysis involved in cellular protein catabolic process_GO_15_2_mut	YBR273C	UBX7
whole_library	YBR273C	UBX7
cell cycle	YBR274W	CHK1
cellular response to DNA damage stimulus	YBR274W	CHK1
regulation of cell cycle	YBR274W	CHK1
regulation of cell cycle_GO_30_1_all	YBR274W	CHK1
whole_library	YBR274W	CHK1
cellular response to DNA damage stimulus	YBR275C	RIF1
chromatin	YBR275C	RIF1
chromatin organization	YBR275C	RIF1
chromosome	YBR275C	RIF1
DNA repair	YBR275C	RIF1
telomere organization	YBR275C	RIF1
whole_library	YBR275C	RIF1
cellular response to DNA damage stimulus	YBR278W	DPB3
cellular response to DNA damage stimulus_GO_15_1_all	YBR278W	DPB3
cellular response to DNA damage stimulus_GO_15_3_mut	YBR278W	DPB3
cellular response to DNA damage stimulus_GO_30_1_mut	YBR278W	DPB3
cellular response to DNA damage stimulus_GO_30_3_all	YBR278W	DPB3
chromatin	YBR278W	DPB3
chromatin organization	YBR278W	DPB3
chromatin organization_GO_15_1_mut	YBR278W	DPB3
chromatin organization_GO_30_1_mut	YBR278W	DPB3
chromosome	YBR278W	DPB3
chromosome_GO_30_1_mut	YBR278W	DPB3
chromosome_GO_30_2_all	YBR278W	DPB3
DNA binding_GO_15_3_mut	YBR278W	DPB3
DNA repair	YBR278W	DPB3
DNA repair_GO_15_1_all	YBR278W	DPB3
DNA repair_GO_15_3_mut	YBR278W	DPB3
DNA repair_GO_30_1_mut	YBR278W	DPB3
sig_Gsp1_GI	YBR278W	DPB3
sig_Gsp1_GI_15_6_mut	YBR278W	DPB3
sig_Gsp1_GI_15_9_all	YBR278W	DPB3
sig_Gsp1_GI_30_1_all	YBR278W	DPB3
sig_Gsp1_GI_30_2_mut	YBR278W	DPB3
whole_library	YBR278W	DPB3
whole_library_30_3_all	YBR278W	DPB3
proteolysis involved in cellular protein catabolic process	YBR280C	SAF1
whole_library	YBR280C	SAF1
whole_library	YBR281C	DUG2
endomembrane system	YBR283C	SSH1
protein targeting	YBR283C	SSH1
protein targeting_GO_30_1_all	YBR283C	SSH1
whole_library	YBR283C	SSH1
whole_library	YBR286W	APE3
protein targeting	YBR288C	APM3
protein targeting_GO_15_2_mut	YBR288C	APM3
protein targeting_GO_30_1_all	YBR288C	APM3
protein targeting_GO_30_1_mut	YBR288C	APM3
whole_library	YBR288C	APM3
cell cycle	YBR289W	SNF5
cellular response to DNA damage stimulus	YBR289W	SNF5
chromatin	YBR289W	SNF5
chromatin organization	YBR289W	SNF5
chromatin organization_GO_15_5_all	YBR289W	SNF5
chromatin organization_GO_30_2_all	YBR289W	SNF5
chromatin_GO_15_1_all	YBR289W	SNF5
chromatin_GO_15_3_mut	YBR289W	SNF5
DNA recombination	YBR289W	SNF5
DNA recombination_GO_15_3_all	YBR289W	SNF5
DNA recombination_GO_30_1_all	YBR289W	SNF5
DNA repair	YBR289W	SNF5
DNA repair_GO_15_1_all	YBR289W	SNF5
sig_Gsp1_GI	YBR289W	SNF5
sig_Gsp1_GI_15_1_mut	YBR289W	SNF5
sig_Gsp1_GI_30_1_all	YBR289W	SNF5
sig_Gsp1_GI_30_3_mut	YBR289W	SNF5
transcription	YBR289W	SNF5
transcription and mRNA processing	YBR289W	SNF5
transcription and mRNA processing_GO_15_3_all	YBR289W	SNF5
transcription and mRNA processing_GO_30_2_all	YBR289W	SNF5
transcription from RNA polymerase II promoter	YBR289W	SNF5
transcription_GO_30_4_all	YBR289W	SNF5
whole_library	YBR289W	SNF5
endomembrane system	YBR290W	BSD2
endomembrane system_GO_30_3_all	YBR290W	BSD2
protein targeting	YBR290W	BSD2
protein targeting_GO_15_2_mut	YBR290W	BSD2
protein targeting_GO_30_1_mut	YBR290W	BSD2
proteolysis involved in cellular protein catabolic process	YBR290W	BSD2
proteolysis involved in cellular protein catabolic process_GO_15_1_all	YBR290W	BSD2
proteolysis involved in cellular protein catabolic process_GO_15_2_mut	YBR290W	BSD2
sig_Gsp1_GI	YBR290W	BSD2
sig_Gsp1_GI_15_11_all	YBR290W	BSD2
sig_Gsp1_GI_30_1_mut	YBR290W	BSD2
sig_Gsp1_GI_30_3_all	YBR290W	BSD2
whole_library	YBR290W	BSD2
whole_library	YBR291C	CTP1
whole_library	YBR295W	PCA1
whole_library	YBR298C	MAL31
endomembrane system	YCL001W	RER1
whole_library	YCL001W	RER1
whole_library	YCL001W-A	YCL001W-A
endomembrane system	YCL008C	STP22
nucleobase-containing compound transport	YCL008C	STP22
nucleobase-containing compound transport_GO_15_1_mut	YCL008C	STP22
protein modification by small protein conjugation or removal	YCL008C	STP22
protein modification by small protein conjugation or removal_GO_30_1_mut	YCL008C	STP22
protein targeting	YCL008C	STP22
protein targeting_GO_15_2_mut	YCL008C	STP22
protein targeting_GO_30_1_all	YCL008C	STP22
protein targeting_GO_30_1_mut	YCL008C	STP22
proteolysis involved in cellular protein catabolic process	YCL008C	STP22
proteolysis involved in cellular protein catabolic process_GO_15_1_all	YCL008C	STP22
proteolysis involved in cellular protein catabolic process_GO_15_2_mut	YCL008C	STP22
sig_Gsp1_GI	YCL008C	STP22
sig_Gsp1_GI_15_1_mut	YCL008C	STP22
sig_Gsp1_GI_30_1_all	YCL008C	STP22
sig_Gsp1_GI_30_3_mut	YCL008C	STP22
whole_library	YCL008C	STP22
whole_library_15_24_mut	YCL008C	STP22
whole_library_30_14_mut	YCL008C	STP22
whole_library_30_3_all	YCL008C	STP22
chromatin	YCL010C	SGF29
chromatin organization	YCL010C	SGF29
chromatin_GO_15_3_mut	YCL010C	SGF29
histone modification	YCL010C	SGF29
transcription	YCL010C	SGF29
transcription and mRNA processing	YCL010C	SGF29
transcription and mRNA processing_GO_15_1_all	YCL010C	SGF29
transcription and mRNA processing_GO_30_1_all	YCL010C	SGF29
transcription from RNA polymerase II promoter	YCL010C	SGF29
transcription from RNA polymerase II promoter_GO_30_1_all	YCL010C	SGF29
whole_library	YCL010C	SGF29
chromatin	YCL011C	GBP2
nuclear transport	YCL011C	GBP2
nuclear transport and organization	YCL011C	GBP2
nuclear transport and organization_GO_15_2_all	YCL011C	GBP2
nuclear transport and organization_GO_30_1_all	YCL011C	GBP2
nuclear transport_GO_15_2_all	YCL011C	GBP2
nucleobase-containing compound transport	YCL011C	GBP2
nucleobase-containing compound transport_GO_15_2_all	YCL011C	GBP2
RNA catabolic process	YCL011C	GBP2
sig_Gsp1_GI	YCL011C	GBP2
sig_Gsp1_GI_15_7_mut	YCL011C	GBP2
sig_Gsp1_GI_30_2_all	YCL011C	GBP2
sig_Gsp1_GI_30_5_mut	YCL011C	GBP2
telomere organization	YCL011C	GBP2
transcription and mRNA processing	YCL011C	GBP2
transcription and mRNA processing_GO_15_3_all	YCL011C	GBP2
transcription and mRNA processing_GO_30_2_all	YCL011C	GBP2
whole_library	YCL011C	GBP2
whole_library_30_3_all	YCL011C	GBP2
budding	YCL014W	BUD3
cell cycle	YCL014W	BUD3
cell cycle_GO_15_3_all	YCL014W	BUD3
cytoskeleton and microtubules	YCL014W	BUD3
cytoskeleton and microtubules_GO_30_3_all	YCL014W	BUD3
mitotic cell cycle	YCL014W	BUD3
mitotic cell cycle_GO_15_1_all	YCL014W	BUD3
whole_library	YCL014W	BUD3
budding	YCL016C	DCC1
budding_GO_15_1_all	YCL016C	DCC1
cell cycle	YCL016C	DCC1
cellular response to DNA damage stimulus	YCL016C	DCC1
cellular response to DNA damage stimulus_GO_30_1_mut	YCL016C	DCC1
